,Unnamed: 0,name,description,SDG Goal,five Ps,Unnamed: 0.1,company id,active,finder_url,tag_line,tags,corona_description,homepage,founded,company stage,had_exit,exit_type,exit_date,exit_quarter,exit_half,exit_amount,exit_acquired_by_or_stock_exchange,exit_acquired_by_or_stock_exchange_key,exit_by_country,employees,product_stage,business_model,closing_date,closing_reason,products,alternative_names,former_names,abroad_countries,geographical_markets,registrar_id,total_funding,total_equity_funding,Unnamed: 33
353,353,Frizweed,"Frizweed uses sustainable technology to deliver agricultural solutions. The company is currently developing products using recycled materials.

The company's FrizDisc foam plate protects plants against weeds by shading the plant and improving thermal insulation and irrigation. The company's FrizBeads are a compressed, sterile, organic product derived from cereal plants and designed for optimal plant growth. The FrizMat covers the area around a plant, optimizing growth conditions. FrizMulch is a reflective mulch that prevents weed germination, reduces temperature, and reflects sunlight.

Frizweed is also developing the TreeTube, a modular system that enables trees to grow in streets despite being surrounded by hard surfaces and having limited subsurface rooting space, which hinders healthy and sustainable tree growth.",2,People,353,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoIne49YJDA,1,https://finder.startupnationcentral.org/company_page/frizweed,Plant Protection and Insulation,"agtech, crops, equipment, farmers, irrigation, municipalities, organic, plant-protection, sdg, thermal-insulation, weed-control",,http://frizweed.com,2016-01-01 00:00:00,Bootstrapped,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2c,b2g",,,"TreeTube,FrizMulch,FrizBeads,FrizMat,FrizDiscs",,,,"USA, Europe",558293569,,,
248,248,CultiVu,"CultiVu aims to improve small farm productivity by connecting farmers with local agricultural advisors. Using the company's free platform, farmers can receive relevant, insightful, reliable instructions and knowledge from local advisers to improve productivity and reduce costs and risks.
Public and private sector institutions can use the data created by the CultiVu platform to better understand trends in farming and agriculture across regions and crops.",2,People,248,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN726q8KDA,0,https://finder.startupnationcentral.org/company_page/cultivu,Connecting Small Farmers with Local Advisors,"agriculture, agtech, big-data-analytics, consulting, decision-making, farm-management, farmers, mobile-applications, networking, precision-agriculture, sdg, smallholder-farms, smart-farming, software-applications, web-platform",,,2015-09-01 00:00:00,Bootstrapped,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2g",2019-05-01 00:00:00,ceased_to_operate,,"Cultiview,Cultivu Technologies",,,"South America, India, Central America, Africa, Eastern Europe, East Asia, Asia",515318772,,,
438,438,Safepack Products - Decco Israel,"Safepack Products - Decco Israel provides fruit and vegetable producers with customized solutions and expertise in coatings, fungicides, cleaners, sanitizers, growth regulators, and anti-scald products for post-harvest and storage. The company also provides equipment and services to packing houses, including monitoring of fungicide residues, fungal assays, and resistance management.
Safepack Products is a subsidiary of Decco.
",2,People,438,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAwIeB04QKDA,1,https://finder.startupnationcentral.org/company_page/safepack-products-ltd-decco-israel,Post-harvest Solutions for Fruits and Vegetables,"agriculture, agtech, fungicides, packaging-and-containers, pest-control, plant-protection, postharvest, sdg, storage, surface-and-coatings, treatments",,http://www.decco-safepack.com/?lang=en,1960-05-01 00:00:00,Revenue Financed,0,,,,,,,,,1950-11-01 00:00:00,Released,b2b,,,,"Safepack Products,Safe-pack,DeccoIsrael",,,Worldwide,510240286,,,
389,389,Aqua Israel Natural,"Aqua Israel Natural develops and markets technology for water treatment and purification.

The companys main product, the AQIN-1, is used in thousands of locations both in Israel and overseas. It uses a combination of a magnetic field with advanced filtering technology to successfully remove iron, manganese, arsenic, sand, and corrosion particles from the water. The product is chemical-free, low-maintenance, and energy efficient.",6,People,389,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoMmDp9IKDA,1,https://finder.startupnationcentral.org/company_page/aqua-israel,Water Treatment and Purification Technology,"agriculture, consumers, drinking-water, filtration-and-purification, industrial-water, sdg, swimming-pools, water, water-quality, water-treatment",,http://www.aqua-israel.com,2006-01-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2c",,,AQIN-1,,Aqua Soft Natural,,"South Korea, Romania, Chile, Japan, Cyprus, Spain, France, Nigeria",,,,
472,472,Bulbee,"Bulbee offers a social-impact platform that aims to create independent energy communities. Bulbee provides households with an all-in-onepower-management solution designed to transform the home into an independent energy unit, optimize energy use, cut bills, and establish new energy hubs.
Bulbee uses an interdisciplinary approach that combines mathematics, physics, and consumer psychology to analyze, calculate, and recommend cost-reduction practices. Users enter basic data on their home energy consumption and receive a simple, personalized, six-stage plan for reducing their energy consumption. Users can also create open communities and hubs to establish energy-sharingmodels. 
Bulbee's services include a search tool for recommended appliances, a visual energy-consumption analysis, personalized cost-saving plans, comparisons to similar users in the area, and off-grid solutions.",7,Prosperity,472,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAwLzz4IYKDA,1,https://finder.startupnationcentral.org/company_page/bulbee,Social Platform for Domestic Energy Usage,"cleantech, energy, energy-control-and-management, energy-efficiency, energy-saving, iot, mobile-applications, monitoring, renewable-energy, sdg, software-applications",,http://www.bulbee.net,2012-02-01 00:00:00,Seed,0,,,,,,,,,2020-10-01 00:00:00,R&D,b2c,,,,,,,,,100000.0,100000.0,
229,229,Utilis,"Utilis provides data-driven solutions for utilities, government agencies, and the greater infrastructure industry. Utilis uses synthetic aperture radar (SAR) data from satellites and turns it into large-scale decision-support tools using proprietary algorithms.
Successfully commercializing its leak-detection product in 2016, Utilis has completed hundreds of projects worldwide, in countries including the United States, Italy, United Kingdom, Chile, China, and South Africa, identifying over 10,000 confirmed leaks. Utilis projects have saved more than 3.2 billion gallons of potable water and 7,800 MWH of energy per year, in support of United Nations Sustainable Development Goals 6, 7, and 9.
Utilis is establishing intellectual property to expand its product offerings while still focusing on its core mission: bringing the realm of SAR-derived decision-support applications to the ground engineering, agricultural, and wastewater industries.",7,Prosperity,229,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN6oqrwKDA,1,https://finder.startupnationcentral.org/company_page/utilis,Satellite-based Leak Detection,"aerospace, agriculture, cleantech, infrastructure, leak-detection, monitoring, municipalities, remote-sensing, roads, satellites, sdg, software-applications, space-tech, waste-water, water, water-loss-prevention, water-management, water-network-management, water-utilities",,http://www.utiliscorp.com/,2013-02-01 00:00:00,B,0,,,,,,,,,1950-11-01 00:00:00,Released,"b2b,b2g",,,,,,United States,"Germany, Italy, Africa, North America, Chile, USA, UK, Europe, Asia, Australia, South Africa, China, Croatia",514888148,0.0,0.0,
287,287,RespiDx,"RespiDx is a social impact venture that has developed the Multimometer, a device designed to enable simple diagnosis of pneumonia and febrile disease in the field by untrained community health workers. The automatic diagnosis of pneumonia is based on World Health Organization diagnostic criteria.

RespiDxs efforts are currently focused on optimizing the companys pneumonia diagnosis device for mass manufacturing and market entry. Clinical studies of the Multimometer have been performed in the Democratic Republic of the Congo. 

RespiDxs activities in diagnosing pneumonia in underdeveloped countries are supported by Grand Challenges Israel, USAid, and Grand Challenges Canada.",3,People,287,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN7TycsIDA,1,https://finder.startupnationcentral.org/company_page/respidx,Pneumonia Diagnosis in the Field,"cardiology, children, diagnostics, digital-healthcare, early-detection, emerging-markets, heart-failure, medical-devices, non-invasive, patients, pulmonary, remote-monitoring, respiratory, sdg, telemedicine",,http://respidx.com,2015-03-01 00:00:00,Seed,0,,,,,,,,,2020-10-01 00:00:00,Alpha,b2b2c,,,Multimometer,"Respi-Dx,Respi Dx",,,"Africa, India, China",515206977,400000.0,,
361,361,Geometrikit,"Geometrikit is developing a mobile application that allows teachers to help their students practice geometry. The companys application provides access to a theorem data pool that contains explanations and visual representations of the data. 

Geometrikit will allow students to get feedback on their progress, access cues when answering questions, and receive help from friends, while enabling teachers to track their students progress and achievements.",4,People,361,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoJmj4LQLDA,1,https://finder.startupnationcentral.org/company_page/geometrikit,Geometry Learning Application,"e-learning, edtech, math, mobile-applications, sdg, student-assessment, students, teachers",,https://geometrikit.wixsite.com/geometrikit2,2017-10-01 00:00:00,Bootstrapped,0,,,,,,,,,2020-10-01 00:00:00,Alpha,b2c,,,,Geometri kit,,,Israel,,,,
377,377,Zinkerz,"Zinkerz is an education start-up creating test preparation apps designed to make students full partners in their own learning. The companys gamified apps adapt to the students learning needs, helping them to better prepare for and succeed on their exams.

Zinkerz apps are accessible on any mobile device.",4,People,377,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoLnHyp0JDA,1,https://finder.startupnationcentral.org/company_page/zinkerz,Test Preparation Apps,"e-learning, edtech, gamification, mobile-applications, sdg, students, test-preparation, web-application",,https://www.zinkerz.com/,2013-08-01 00:00:00,Revenue Financed,0,,,,,,,,,1950-11-01 00:00:00,Released,b2c,,,"ACT Daily Test Prep,Prep For The TOEFL","ZINKERZ TECHNOLOGIES,Zinkers",,United States,USA,514964501,,,
421,421,2Gether,"2gether is an app-based service developed to help reduce loneliness in the elderly population through the use of a personalized and social music-listening experience.

The 2gether app is designed to create a powerful connection between elderly people and volunteers, fostering shared listening and open conversation about music and the memories it awakens. This experience can reduce the sense of loneliness in seniors and promote quality of life.

The company's customers include families, nursing homes, day care centers, and volunteer organizations.

2gether is a graduate of the 2018 MassChallenge Israel cohort and The Hive.",3,People,421,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoPPPqp0KDA,1,https://finder.startupnationcentral.org/company_page/2gether-music,App-based Service for Reducing Loneliness in the Elderly Population,"brain-disorder, clinics, digital-healthcare, digital-therapeutics, family, healthcare-providers, mobile-applications, music, neurology, personalization, quarantine, sdg, seniors, shared-interests, sharing, volunteers, wellness",,https://www.2gether.fun/?v=88588bacf0da,2018-07-01 00:00:00,Bootstrapped,0,,,,,,,,,2020-10-01 00:00:00,Released,b2b,,,2gether,"Together-fun,Together fun,Together-Israel,2Gether-fun,2Gether Fun,2Gether Israel",,,"Russia, Japan, UK, Israel, North America",515856425,,,
159,159,MothersChoice,"MothersChoice is an Israel-based biotechnology start-up specializing in plant bioactive technologies for the nutrition industry. For over a decade, MothersChoice has been researching mechanisms found in nature that offer nutritive benefits to humankind. Its labs identify, isolate, and transfer these mechanisms into new, sustainable industrial technologies designed to make life safer and healthier.

The company's innovations include its patented Natural Antimicrobial System technology, a preservative system for consumer products that is composed entirely of nature's defense mechanisms in order to safely protect against bacteria, yeast, and mold.",2,People,159,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN697fIIDA,1,https://finder.startupnationcentral.org/company_page/mother-s-choice,Plant-based Bioactive Technologies for Nutritional Products,"babies, children, cosmetics, food-and-beverage, food-ingredients, foodtech, home-care, industrial-technologies, natural, novel-ingredients, sdg, seniors, toiletry",,http://www.yandbmc.com,2007-02-01 00:00:00,Revenue Financed,0,,,,,,,,,1950-11-01 00:00:00,R&D,"b2b,b2b2c",,,NAS,"Mothers Choice,Mother's Choice,Y&B Mother,Y & B Mother,Mothers-Choice",,,Worldwide,513946160,500000.0,,
3,3,Caring Eye,"Caring Eye is developing a multi-sensor device that allows drivers to monitor children in rear-facing car seats and receive alerts whenever the child is at risk of suffocation or has been left in the car unattended. 

The Caring Eye camera can reduce distractions by allowing the driver to safely view a bright, close-up picture of the child in the car seat. The device also offers video streaming via a private, secure WiFi network, on-device machine-vision processing, and an active emergency alarm.",3,People,3,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICA4Iy6kZcKDA,1,https://finder.startupnationcentral.org/company_page/caring-eye-inc,Sensor for Safely Monitoring Children in Vehicles,"artificial-intelligence, automotive, babies, children, consumer-electronics, iot, kids-safety, machine-vision, monitoring, safety, sdg",,http://www.caringeyecamera.com,2018-01-01 00:00:00,Bootstrapped,0,,,,,,,,,2020-10-01 00:00:00,Alpha,"b2b2c,b2c",,,CaringEye Safety Camera,Caring Eye Inc.,,,Worldwide,,,,
435,435,Tevet Water Technologies,"Tevet Water Technologies helps to mediate dairy farms' and industrial kitchens' wastewater pollution by providing an economical, fully automatic wastewater treatment facility. The facility is relatively small and includes a container and several water tanks. The system's underlying technology is based on classical flocculation and coagulation techniques.",2,People,435,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAwI_uitwKDA,1,https://finder.startupnationcentral.org/company_page/tevet-water-technologies,Wastewater Treatment for Dairy Farms and Industrial Kitchens,"agriculture, dairy-farms, industrial-water, livestock, municipalities, sdg, waste-tech, waste-water, water, water-treatment",,http://www.tevetwater.com/,2013-01-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2g",,,,,,,Worldwide,514865070,,,
394,394,Zohar CleanTech,"Zohar CleanTech is the creator of ZoharX, a patented waste-to-energy solution. ZoharX is an all-in-one waste disposal facility designed to treat unsorted residential waste on-site. It consumes waste by thermal gasification technology, a clean energy technology that converts any material containing carbon into synthesis gas (syngas). The solution provides efficient multistage waste disposal while also producing energy from the syngas and an inert slag from the wastes inorganic ingredients.",7,Prosperity,394,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoN74o5gLDA,1,https://finder.startupnationcentral.org/company_page/zohar-cleantech,Decentralized Waste Disposal System ,"cleantech, energy, municipalities, sdg, waste-disposal, waste-tech, waste-to-energy",,https://www.zohartech.com/,2017-02-01 00:00:00,Bootstrapped,0,,,,,,,,,2020-10-01 00:00:00,R&D,"b2b,b2g",,,ZoharX,"ZCT,Zohar Clean Tech",,,Worldwide,515612083,116944.0,,
191,191,Westham Co.,"Westham Innovations is a biotech company that provides solutions for controlling adult mosquitoes and sand flies, which are vectors for a number of diseases, including malaria, dengue, lashmania, and yellow fever.

Westhams proprietary core technology is Attractant Targeted Sugar Bait (ATSB). The efficacy of ATSB has been demonstrated by numerous field tests and lab experiments worldwide. ATSB-based products are used by PCOs and municipalities in the United States to control nuisance mosquitoes. Its applications include residential and urban use as well as agricultural pest control.

In collaboration with international aid organizations, Westham leads large-scale experimental projects for controlling malaria in Africa.",15,People,191,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN6S3c4IDA,1,https://finder.startupnationcentral.org/company_page/westham-innovations,Ecologically Safe Pest Control,"animal-health, biotechnology, clean-environment, disease-management, eco-friendly, emerging-markets, environmental-quality, healthcare-providers, insects, mosquitos, municipalities, pest-control, plant-protection, public-health, sdg",,http://westhamco.com/,2006-01-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2c,b2g",,,ATSB,,,United States,"Africa, USA",513611541,1942000.0,,
356,356,OKO,"OKO uses satellite and mobile technology to bring affordable and simple crop insurance to smallholder farmers. OKO creates index partnerships with weather data suppliers and uses them to create parametric insurance products underwritten by a locally licensed insurance company.

In addition to insurance, farmers can benefit from weather alerts, farming tips, and access to affordable micro-credit. OKO bundles together services including a weather-based index insurance product, tools for distribution and customer education, and an automated policy management platform.

In 2019, OKO won the Orange Social Venture Prize.",2,People,356,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoJK2g50LDA,1,https://finder.startupnationcentral.org/company_page/oko,Crop Insurance Platform,"agriculture, agtech, emerging-markets, farm-to-consumer, financial-institutions, fintech, government, insurtech, microfinance, personal-finance, plant-protection, sdg, smallholder-farms, supply-chain, weather-forecast",,https://www.oko.finance/,2018-04-01 00:00:00,Pre-Seed,0,,,,,,,,,1950-11-01 00:00:00,Beta,"b2b,b2c,b2g",,,,"OKI,oko finance,OCKO,O.K.O.",,Luxembourg,"Africa, India, Mali",515832962,614039.0,271200.0,
380,380,AgroScout,"AgroScout develops an autonomous solution for detecting disease and pests in crops. AgroScout combines field imagery data gathered primarily from drones with external data such as weather information to detect crop diseases at an early stage.

The company uses the collected data, computer vision, and machine learning to provide a complete solution that detects, identifies, and monitors diseases in the field and recommends future treatment. Its first application is designed for the potato market.

AgroScout is a Trendlines Agtech Incubator portfolio company.",2,People,380,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoM6XqNMKDA,1,https://finder.startupnationcentral.org/company_page/agroscout,Crop Monitoring for Early Detection and Identification of Plant Diseases,"agriculture, agtech, algorithms, artificial-intelligence, computer-vision, crops, decision-making, deep-learning, drones, early-detection, farmers, machine-learning, monitoring, plant-protection, precision-agriculture, recommendations, risk-management, satellite-imagery, sdg, sensors, smart-farming",,http://agro-scout.com,2017-03-01 00:00:00,Seed,0,,,,,,,,,1950-11-01 00:00:00,Released,b2b,,,,"Agro Scout,Agro-Scout",,,"Ukraine, USA, Ireland, The Netherlands, South America, Israel",515637254,3500000.0,2000000.0,
368,368,Kenaf Ventures,Kenaf Ventures is an Israeli clean-technology company specializing in the development and commercialization of solutions that improve the conventional construction and plastics material industries by leveraging natural organic substances such as kenaf and hemp.,9,Prosperity,368,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoKWXuYMKDA,1,https://finder.startupnationcentral.org/company_page/kenaf-ventures,Natural Alternatives for the Plastics and Construction Industries,"acoustic-insulation, automotive, biomaterials, clean-environment, cleantech, composite-materials, construction, construction-materials, eco-friendly, environmental-technologies, food-and-beverage, insulation, new-materials, sdg, sustainable, thermal-insulation",,https://www.kenafventures.com,2012-01-01 00:00:00,Seed,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2b2c",,,,,,,Worldwide,515879682,250000.0,250000.0,
127,127,Mediseb,"Mediseb provides noninvasive, drug-free devices for pain control. As clinically proven options, electrotherapy and thermotherapy may be prescribed in conjunction with or instead of other treatments in order to help control pain.

The company's ELFcare system combines electrotherapy and thermal hot or cold therapy using a single electrode. This combination offers a new and functionally different approach to pain relief and pain management. Clinical studies have shown that combining the modalities is more effective than applying them individually.

Mediseb's ELFsoft software provides advanced tools for modifying the ELFcare device and building new treatment protocols combining electrotherapy and thermotherapy.

The company's ELF&Go offers self-management videos in coordination with ELFcare's user-friendly device, combining movement sequences with ELFcare's three-in-one electro-thermo-therapy treatment.

Mediseb was established as a spin-off of SeBo Tecnologies Ltd.",3,People,127,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgL6stf0JDA,1,https://finder.startupnationcentral.org/company_page/mediseb,Thermoelectric Device for Pain Relief,"chronic-pain, home-care, medical-devices, non-invasive, pain-relief, patients, sdg, therapeutic-devices, therapeutics",,http://www.mediseb.com/,2000-08-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Released,b2c,,,"ELFcare,ELF&Go,ELFsoft",,,United States,"USA, Russia",512996521,,,
486,486,QinFlow,"QinFlow is the developer and manufacturer of a highly efficient blood and fluid warming technology. The companys flagship Warrior line of products consists of a set of portable field-operated blood and IV fluid-warming devices designed for the entire continuum of emergency care. The devices are capable of safely warming fluids from any input temperature to body temperature within a few seconds.

Prominent Warrior configurations include the Warrior, for top field performance; the Warrior lite, for situations in which weight and space are restricted; the Warrior EXTREME, the DoD version of the Warrior; the Warrior Hybrid, which is both AC and battery operable; and the Warrior AC, for use in hospital settings.

QinFlows Warrior solutions provide first responders, critical care transport teams, emergency departments, trauma bays, operating rooms, and intensive care units with reliable and easy-to-use warming solutions that operate in all environmental conditions in order to fight hypothermia and save lives.

All of the companys solutions utilize the same sterile, per-patient compact disposable unit, thereby simplifying the patients handoff between settings and reducing costs.",3,People,486,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAwO6fzdEKDA,1,https://finder.startupnationcentral.org/company_page/qinflow,Portable Blood and IV Fluid Warmers for Emergency Care,"bleeding, critical-care, defense, doctors, emergency-medical-services, emergency-response, health-and-safety, healthcare-providers, intensive-care-unit, medical-devices, medical-technologies, military, operating-rooms, portable, sdg, temperature-control, trauma, veterinary",,http://qinflow.com/,2009-05-01 00:00:00,Revenue Financed,0,,,,,,,,,1950-11-01 00:00:00,Released,"b2b,b2g",,,"Warrior Hybrid,Warrior,Warrior EXTREME,Warrior AC,Warrior lite","QinFlow,Quality in Flow",,United States,"North America, Europe, Asia, Oceania",514266469,,,
396,396,Vitalgia,"Vitalgia develops robotic systems for heated greenhouses and vertical farming. The company's mission is to maximize plant yields by taking timely action tailored to each plant's specific needs and replacing costly human labor.

Vitalgia's products and technology help enable precise operations through the use of in-depth plant analysis and can be used to expand and diversify the range of cultivars grown through vertical farming.",2,People,396,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoNHtlIMKDA,1,https://finder.startupnationcentral.org/company_page/vitalgia-labs,Robotic Solutions for Greenhouses and Vertical Farms,"agriculture, agtech, crops, greenhouses, machine-vision, robotics, sdg, vertical-farming",,http://www.vitalgia.com,2018-03-01 00:00:00,Bootstrapped,0,,,,,,,,,2020-10-01 00:00:00,R&D,b2b,,,,"Vitaglia,VITALGIA LABS",,Netherlands,,515817187,13000.0,,
294,294,PIP Pulsators,"Pulsating Irrigation Products (PIP) is an irrigation company that specializes in low-flow frost protection and irrigation.

PIPs Pulsator is a small device that instantaneously converts a continuous low flow entering its inlet into a high flow ejected through its outlet in short pulses.

PIP Pulsating Strip Jets are used for frost protection in vineyards, wetting only the vines and not the area between rows. Throughout the process, the irrigation system operates at a very low flow.",2,People,294,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN7dvv0IDA,1,https://finder.startupnationcentral.org/company_page/pulsating-irrigation-products-pip,Low-flow Frost Protection and Irrigation Products,"agtech, cleantech, crops, drip-irrigation, equipment, irrigation, irrigation-and-water-management, sdg, temperature-control, water, water-systems, wine",,http://www.pippulsators.com/,1984-01-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Released,b2b,,,Pulsator,Pulsating Irrigation Products,,United States,"USA, Australia, Europe",,,,
163,163,Reali Technologies,"Reali Technologies develops a cloud-based SCADA and telemetry solution. The company's RealiteQ product is a virtual IT network for real-time remote control, monitoring, and crisis management with a focus on water control and energy systems in the municipal and agricultural arenas. The RealiteQ remote control platform was developed to enable global operation of remote and secured devices, machines, facilities, sites, and networks in real time.

The RealiteQ system is designed to be user friendly and easy to install, allowing management and maintenance personnel to tackle large, interactive process problems. The system aims to help users optimize their systems for maximum throughput and profit with minimal energy and downtime.",1,People,163,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN6A-5ILDA,1,https://finder.startupnationcentral.org/company_page/reali-technologies-realiteq,Industrial IoT Remote Control and SCADA Solution,"agriculture, agtech, cleantech, cloud-based, control-systems, electric-utilities, energy, energy-efficiency, energy-saving, industrial-applications, industry-4.0, iot, manufacturing-facilities, monitoring, municipalities, oil-and-gas-companies, operations-optimization, real-time, remote-control, renewable-energy, scada, sdg, sewage, softwa",,http://www.realiteq.com/,2007-08-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b,b2g",,,"iCex,RealiteQ",RealiteQ,,,"Americas, USA, Europe, Africa, China, Israel, East Asia, Worldwide",514011220,,,
302,302,Commwell,"Commwell aims to bring medical sophistication into patientshomes. Using a wide array of medical sensors integratedwith an all-inclusive electronic medical record (EMR) and advanced telecommunication technologies, Commwell provides tools for health and wellness, remote diagnostics, and interventional patient care.

Commwell products are intended first and foremost for homes, assisted-living and retirement facilities, remote clinics, and more. They can be managed by hospitals, HMOs, clinics, or physicians offices, as well as other institutional entities. All of the companys products are designed to supplythe best available solutions for preventive care, long-term disease management, early detection of disease deterioration, and online emergency intervention.",3,People,302,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN7ezvsKDA,1,https://finder.startupnationcentral.org/company_page/commwell-r-d,Telemedical Diagnostic and Intervention Systems,"cardiology, clinics, detection, diagnostics, digital-healthcare, early-detection, ecg, emr, healthcare-providers, home-care, medical-devices, monitoring, patients, prevention, remote-monitoring, sdg, seniors, sensors, telemedicine, wellness",,http://www.commwellmedical.com,1998-04-01 00:00:00,Revenue Financed,0,,,,,,,,,2020-10-01 00:00:00,Released,"b2b2c,b2c",,,"Health-e-Care Platform,PhysioGlove",Cardiomedix,,USA,"USA, Israel, Europe",512619149,,,
317,317,BELKIN Laser,"BELKIN Laser is developing a one-second glaucoma laser treatment designed to increase global accessibility to glaucoma care. BELKIN Laser offers patients a once-a-year, one-second procedure instead of daily administration of eye drops. 

BELKIN Lasers treatment is automated, painless, contact-free, and activated by the single press of a button. The procedure can be performed by any ophthalmologist or eye care provider.",3,People,317,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN7q_akKDA,1,https://finder.startupnationcentral.org/company_page/belkin-laser,One-second Laser Treatment for Glaucoma,"clinics, doctors, emerging-markets, eye-diseases, glaucoma, healthcare-providers, hospitals, lasers, medical-devices, medical-technologies, non-invasive, ophthalmology, optronics, pain-free, sdg, social-impact, treatments",,http://belkin-laser.com/,2013-03-01 00:00:00,A,0,,,,,,,,,2020-10-01 00:00:00,Clinical Trial,b2b,,,Direct Selective Trabeculoplasty,,,,Worldwide,514902824,6450000.0,3650000.0,
205,205,SATEC,"SATEC researches, develops, and manufactures energy management solutions for energy utilities and consumers. The companys devices include basic power meters and high-performance grid meters with advanced power quality capabilities. Its solutions are designed to enable energy utilities to take timely corrective actions and help energy consumers prevent equipment failures.

SATEC exports to more than 40 countries throughout Europe, North and South America, Asia, and Africa. All SATEC devices comply with world-acknowledged regulations and are supported by the companys energy management software.",7,Prosperity,205,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN6YwK4KDA,1,https://finder.startupnationcentral.org/company_page/satec,Energy Management Solutions,"cleantech, control-systems, energy, energy-control-and-management, energy-efficiency, energy-saving, industrial-applications, industrial-technologies, industry-4.0, manufacturing-facilities, monitoring, operations-optimization, power-management, sdg, smart-grid, software-applications",,http://www.satec-global.com/,1987-01-01 00:00:00,Established,0,,,,,,,,,51-200,Released,b2b,,,"EM,BFM,PM","Satec,SatecGlobal",,"Australia,USA,China",Worldwide,511565491,,,
308,308,liberDi,"liberDi is an all-in-one portable dialysis solution, comprised of hardware and software, providing scalable digital and safe self-care anywhere with remote medical supervision, replacing the need for full-service, in-clinic care.",3,People,308,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAgN7n7oQKDA,1,https://finder.startupnationcentral.org/company_page/liberdi,Portable Peritoneal Dialysis Systems,"catheters, disposable, emergency-medical-services, healthcare-providers, home-care, insurance-companies, medical-devices, medical-equipment, nephrology, portable, sdg",,http://www.liberdi.com,2014-12-01 00:00:00,A,0,,,,,,,,,2020-10-01 00:00:00,Clinical Trial,"b2b,b2b2c",,,Warwick X1,,,,,515167435,4765000.0,4765000.0,
402,402,Oberon Sciences,"Oberon Sciences is a digital health startup specializing in artificial intelligence solutions for chronic diseases.


",3,People,402,agxzfmlsbGlzdHNpdGVyGAsSC05ld19Db21wYW55GICAoNqIlsILDA,1,https://finder.startupnationcentral.org/company_page/oberon-sciences,Personalized Medicine Platform,"artificial-intelligence, chronic-disease, clinics, digital-healthcare, digital-therapeutics, doctors, healthcare-providers, hospitals, patent-pending, personalized-medicine, sdg, targeted-therapy, treatments",,https://oberon-sci.com,2017-04-01 00:00:00,Bootstrapped,0,,,,,,,,,2020-10-01 00:00:00,Clinical Trial,b2b,,,,Oberon Sciences Ilan,,,Worldwide,515641124,,,
