,Company,Source,SDG Goal,About,Twitter Handle,linkedin
,http://impactroasters.dk,Rainmaking,10,"At Impact Roasters we connect two worlds: Daniel, a native Ethiopian who grew up roasting coffee with his mother since childhood, and his wife Nidzara, a Bosnian-Dane who honed her passion for coffee while living in Ethiopia in 2011-2013.

We strive to deliver the best quality coffee beans from the highlands of Ethiopia – the land from which the drink originates. Our beans are bought to Denmark directly from small-scale Ethiopian farmers using the minimum involvement of middlemen and no engagement of branch traders or agents. This way, we are 100% engaged with our coffee each step of the way.

More than just being a coffee company, we work to ensure long-lasting positive effects for the communities that grow the beans, creating projects which foster social development and create jobs in southern Ethiopia.

‘Since establishing the company in 2015, we have focused on redefining the coffee industry by strengthening the human and social values connected to it,’ explains Daniel Halala, the co-founder of Impact Roasters.

“Having grown up in the land of coffee itself, I soon realised that the quality of coffee available in Denmark needed to be improved. From this stemmed the idea of both satisfying the need for high-quality coffee in my new home country of Denmark, while also championing fair and sustainable business trade models in my birthplace, Ethiopia.”

Impact Roasters is proud to be running two specialty roastaries in Copenhagen, succesfull development projects in Ethiopia and a broad network of satisfied customers and followers worldwide.

.
",,
,http://movingmamas.no/,Rainmaking,10,,,
,http://mtop.at/,Rainmaking,10,,,
,http://phoenixrize.ie/,Rainmaking,10,,,
,http://redflash.se,Rainmaking,10,"Red Flash is a purpose driven Swedish tech company active on the African continent. We focus on driving the digitization of the informal sector in emerging markets, making cities more financially sustainable, transparent and data driven. 

We started in Dakar, Senegal and are now expanding rapidly on the African continent.

We believe in doing good, that profitability is key for growth and that being an open and sharing company will accelerate development. In short, our mission is ""do good, prosper and share"".",,
,http://spesialistbedriften.no,Rainmaking,10,,,
,http://swedishforprofessionals.com,Rainmaking,10,,,
,http://techfugees.com/,Rainmaking,10,,,
,http://www.addmovement.com,Rainmaking,10,,,
,http://www.annanpura.fi/,Rainmaking,10,"Information about
Annanpura
Unique skills
Annanpura works as a partner for several authorities and companies to ensure that the electronic services they provide are accessible to everyone. In addition, we provide high-quality word processing and documentation for researchers, authorities, law firms and healthcare.

CAREER OPPORTUNITIES FOR THE VISUALLY IMPAIRED

All of Annanpura’s employees are visually impaired, experienced listeners. The ability to actively listen, combined with professional expertise, creates good opportunities to understand the client's needs and produce solutions that make his or her life easier.

I GIVE THE
VALUES ​​OF THE BITE

Annanpura is a social enterprise owned by the Association of the Visually Impaired. Our values ​​are freedom, responsibility and community. Everyone has the right and freedom to develop and engage in productive work. Our goals are quality work and a sensible division of labor. We believe in the individual, but we work as a team. We experience difference as wealth and as a reinforcement of development.",,
,http://www.atlaskompetanse.no/,Rainmaking,10,,,
,http://www.bemyeyes.com,Rainmaking,10,"Be My Eyes is a free mobile app with one main goal: to make the world more accessible for blind and low-vision people. The app connects blind and low-vision individuals with sighted volunteers and companies from all over the world through a live video call.

Since we launched in January 2015, more than 2,000,000 volunteers have signed up to assist blind and low-vision users. Be My Eyes users can request assistance in over 180 languages making the app the biggest online community for blind and low-vision people as well as one of the largest micro-volunteering platforms in the world! Every day, volunteers sign onto Be My Eyes to lend their sight to blind and low-vision individuals to tackle challenges and solve problems together.

The Be My Eyes story started in Denmark in 2012 with Hans Jørgen Wiberg, a Danish furniture craftsman, who is visually impaired himself. Through his work at ‘The Danish Association of the Blind’, he recognized that blind or low-vision people often needed a little assistance to solve everyday tasks. However, it wasn’t until a blind friend told him that he used video calls to connect with family and friends, who could help him with these tasks, that Hans Jørgen got the idea for Be My Eyes. He believed that the technology of video calls could be used to visually assist blind or low-vision individuals, without them having to rely on friends and family, but using a network of volunteers.

In April 2012, Hans Jørgen presented his idea at a Danish startup event, where he got connected with a team that was ready to make Be My Eyes a reality. On January 15th 2015, the Be My Eyes app was released for iOS, and within 24 hours the app had more than 10,000 users. Since the release of the iOS app, an Android version has been in high demand. The Android version was finally released on October 5th 2017. In December 2017 Be My Eyes was chosen as Google Play Best Apps of 2017 in the categories; “Most Innovative”, “Best Daily Helper” and “Best Hidden Gem”, and in May 2018 Be My Eyes won the Google Play Award 2018 for “Best Accessibility Award”.

In February 2018, the feature Specialized Help was launched with Microsoft as first partner company. Specialized Help enables blind and low-vision users to connect with official company representatives for accessible and efficient customer support.",,
,http://www.coderstrust.com,Rainmaking,10,"Affordable Education
and Job Access for Everyone
We build freelancers
When you have digital skills, you can seek work worldwide and we are here to help you.

Our History
Coderstrust was founded in 2014 with the aim of providing affordable online education, with a focus on the Global South. Since 2014, we have trained over 10,000 students worldwide.

Coderstrust is dedicated to training all societal groups in both digital and soft skills to help them navigate the digital ecosystem. Our students are mentored from education to successful introduction into online work/digital freelancing.

Our Vision
The Coderstrust vision is to introduce the Coderstrust ecosystem of education and job creation on a global scale, with a particular focus on the Global South.",,
,http://www.exerotech.com/,Rainmaking,10,,,"Overview
Exero Technologies is a startup founded at the Norwegian University of Science and Technology (NTNU). Exero is developing the next century assistive sports equipment for people with disabilities. We are developing Spike, a sled for bare ground, which will make it easier to get out in the nature and exercise in various terrain. Fall 2018 we are launching Spike in the Norwegian market!


Steering and brakes
Spike has an innovative steering- and brake mechanism, which makes it possible to use more of the upper body to turn and create forward power. 

Lightweight
The sled is light in weight, which makes it easy to handle on your own. 

Offroad
A system built for dirt roads and terrain. The wheels and mobility are custom made for difficult trails and rocky roads. 


Exero Technologies believes that everyone should be able to have the same possibilities to stay active and live a happy lifestyle! "
,http://www.generasjoner.no,Rainmaking,10,,,
,http://www.integrify.com/,Rainmaking,10,,,
,http://www.manigrip.dk/,Rainmaking,10,"Wini is for you who experience challenges by holding on to narrow objects, such as cutlery, pencils or toothbrushes. Wini can be easily and painlessly put on this type of narrow and long objects and thereby give you an ergonomic grip on the desired object. 

You get a versatile grip that can be used for everyday chores as well as cultivating your hobbies. Wini can help you live your life without having to compromise on your designer cutlery, creative hobbies such as crocheting, your inherited fountain pen or even your drumsticks. Limited only by imagination… 

Wini can easily be taken with you on the go and the elegant design makes the grip discreet and fits in all situations. To protect Wini and give you a comfortable surface, Wini comes with a cover that acts as an outer shell. Winis cover comes in two different colors so you can choose the one that suits you best. The cover is made of XXX, which is food approved, so you can safely use Wini when cooking or eating. In addition, the cover is composed of two parts, which make it easy to take on and off and withstand the dishwasher.",,
,http://www.migrationlab.org/,Rainmaking,10,"Migrationlab was created at a time when migration was raising many debates and public anxiety in Europe, mainly due to negative political discourse and news in mainstream media, before even the refugee influx in 2015. However, authentic public discussions in which migrants, refugees and locals would share their own perspectives were non-existent. 

Migrationlab debuted as a blog in September 2014 showcasing Laura M. Pana's personal journey and reflections on being a Romanian migrant in Europe. At the time, the goal of the blog was to function as an online laboratory that generates wider authentic conversations and explores the notions of home, identity, mobility, multilingualism, gender equality together with migrants, refugees and locals all over the world. Having as starting point her own stories and encouraging in the process other people to share their own. 

As a result of positive feedbacks, three months later, the blog migrated to a project and ultimately to a non-profit organisation, Stichting Migrationlab, located in The Hague and Vienna.


Migrationlab took shape out of the need to co-create a dedicated physical space and time where migrants, refugees and locals reflect on who they are, where they come from and work together on how to live together in the same neighbourhood or city. Thus, generating new ways to communicate with and relate to each other in public space or at work.

This space reflects our incredible journey since 2014 and we hope it inspires you to take action in any way you can to foster diversity and inclusion in your own locality.  
",,
,http://www.mytruesound.com,Rainmaking,10,"We are myTrueSound Oy, an indie start-up, based in Finland, developing the next generation of accessible games. Our games are typical video games, sometimes for mobile and some other times for PC, but they are always designed to be fully accessible and playable for the blind and visually impaired community.

​

Our small team includes a diverse array of talent from key areas such as; audio research, software development & programming and audio engineering. To complement our audio knowledge our programmers have the passion and skills to create and implement our ideas to life.

​

If you would like to know more about us, send a message, call, connect with us on Facebook and Twitter, or pass by.

​

Our aim is to create cool games with a high replay value and with a strong focus on game audio. We have always believed that creating games for the visually impaired with the visually impaired is the key to fulfilling higher standards and reaching our goal. We are myTrueSound, and we hear the difference.

​

We hope to set an example for other companies in the entertainment industry to recognize the need for accessibility.

​

If you want to be part of the team, or help us in one way or another, don't wait. Tell it! ",,
,http://www.obital.io,Rainmaking,10,I don't see relation to the goal 10,,
,http://www.topfreisen.at/,Rainmaking,10,,,
,http://www.vaga.nu,Rainmaking,10,non-profit,,
,http://www.welcomingtours.at/,Rainmaking,10,non-profit,,
,https://copenhagencycles.com/,Rainmaking,10,,,
,https://elderlearn.dk/,Rainmaking,10,,,
,https://goexplorer.org/repowering-the-grid-with-used-ev-batteries/,Rainmaking,10,"Welcome to the world’s largest collection of vetted and verified sustainable solutions.

You can either search for sustainable alternatives, browse what’s trending or learn what is happening in new markets. We also invite you to submit your own solutions to be vetted by our network of leading experts (it’s free).

If you are looking to be a leader within your field, we welcome you to apply to become a Partner of The Global Opportunity Explorer.

Finally, if you are a student we encourage you to sign up to become a volunteer with us. Contact us here to learn more of the opportunities.

Welcome to the world’s largest collection of vetted and verified sustainable solutions.

You can either search for sustainable alternatives, browse what’s trending or learn what is happening in new markets. We also invite you to submit your own solutions to be vetted by our network of leading experts (it’s free).

If you are looking to be a leader within your field, we welcome you to apply to become a Partner of The Global Opportunity Explorer.

Finally, if you are a student we encourage you to sign up to become a volunteer with us. Contact us here to learn more of the opportunities.


Rooted in over five years of research involving over 17,000 business leaders and 17 expert panels, the Explorer guides you through hundreds of sustainable solutions and market opportunities which address the Sustainable Development Goals (SDGs).

The Global Opportunity Explorer is a joint project formed by Sustainia, DNV GL, and the UN Global Compact, created on the conviction that the SDGs offer a myriad of business opportunities with great value to companies, society, and the environment. Aside from mapping a world of cutting-edge innovation and new markets, the Explorer aims to help business leaders, entrepreneurs and investors connect with new partners, projects and markets to foster more partnerships for the SDGs and a greener and fairer world by 2030.
",,
,https://liberatethepill.com/,Rainmaking,10,,,
,https://mapproject.se/,Rainmaking,10,,,
,https://novaheim.dk/,Rainmaking,10,,,
,https://singaswitzerland.ch/en/welcome-2/,Rainmaking,10,"About

SINGA in Switzerland brings people with and without refugee and migrant backgrounds together to collaborate in entrepreneurial projects. We run three complementary SINGA Programs – that allow people to connect as a community, contribute their individual skills, and learn from each other. By doing so, we hope to contribute to the creation of a truly inclusive and innovative society that benefits all.

What is SINGA ?
SINGA means “connect” in Lingala, a language spoken in the Democratic Republic of Congo. The first SINGA organisation was founded in 2012 in Paris. SINGA has won a number of awards and prizes for its innovative and inclusive programs and has managed to create a network of committed people worldwide. Since SINGA’s initial inception in Paris, a number of local SINGA organisations have been established across the world. While each organisation operates independently and responds to local needs and context, SINGA stands for a clear set of inclusive values that are adhered to internationally.

SINGA in Switzerland was founded in Zurich in December 2016 and expanded to Geneva in 2018. We are part of the international network of SINGA organisations present in 21 cities and 10 countries including France, Canada, Belgium, Germany, Italy, Spain , Luxembourg, the UK and the United States. We share our networks and exchange regularly our methods, know-how and best-practices. While the SINGA entrepreneurship programs are currently offered  in Zurich and in Geneva, we are looking for more committed people to start SINGA projects all over Switzerland.",,
,https://socialmarkningenduvan.se,Rainmaking,10,site not working,,
,https://vipicash.no/,Rainmaking,10,site not working,,
,https://worldish.se/,Rainmaking,10,"The Helen Mission
Through Helen, we foresee a world where language does not separate people. We aim to reach out to the healthcare community in Sweden and to the rest of the world wherever language barriers affect healthcare quality. We envision Helen as an innovative e-health solution for the future, empowering Healthcare professionals and patients globally.

Helen is currently being used in a variety of settings thoughtout Sweden and can be tailored to any human interaction service.",,
,https://www.developdiverse.com/,Rainmaking,10,"Develop Diverse

We are a team of enthusiastic and creative language and sociology specialists and skilled programmers who have created a solid framework to filter out stereotypic language to make sure your real message does not get buried under unfortunately chosen words.

Develop Diverse is the world’s first software tool that automatically analyses stereotypic content for gender, age and ethnicity in texts and proposes non-stereotypic alternatives. Thus, allowing HR and communication managers making their recruitment and communication content inclusive and thus helping them reach a wider and more diverse talent pool that also shares their company’s vision and values.

Our vision is to help companies make diversity the new norm in every company, thus helping them to be more sustainable and successful and demonstrating that talent is not specific to gender, age or ethnicity.

Through Helen, we foresee a world where language does not separate people. We aim to reach out to the healthcare community in Sweden and to the rest of the world wherever language barriers affect healthcare quality.",,
,https://www.lifeshelter.com/,Rainmaking,10,"Our mission
We want to transform the world's refugee camps into sustainable settlements.

We aim to be one of the world's leading suppliers of durable shelter solutions for humanitarian purposes.

Our History
Lifeshelter was founded in 2012 by Architectural Engineer Jakob Christensen and Architect Claus Heding. During the first four years we developed, tested, and optimized the durable panel-based shelter solution, which became the Lifeshelter. The development phase was finalized in May 2016.

It soon became evident, that although the product was very well-received, the price of a Lifeshelter was higher than the price of a tent, and well above the target price of the market. Therefore a partnership with Danish Refugee Council was established to investigate the possibility of producing the shelters locally at a lower cost. Changes in both material compositions and production methods revealed a great potential for both local production opportunities and lowering the price.

In August 2017 the locally producible shelter was finally launched, and it immediately received a lot of positive attention.

Our Inspiration
Arched vaults have been used throughout history as an optimized way of obtaining a stabilized structure. 6,000-years-old such vaults still stand in Nubia by the Nile.

During the 1990s a settlement of 500 houses inspired by this ancient tradition was built in Altiplano, Bolivia in a project led by Danish architect Lars Jørgen Jacobsen.

Lifeshelter has been greatly inspired by this project as well as the ancient tradition it draws upon, and the unique arched shape has proven to be an extremely stable and durable design.",,
,https://www.rakennusoutlet.com/,Rainmaking,10,,,
,https://www.signlab.co/,Rainmaking,10,"SignLab is creating an internationally adaptable learning platform teaching sign language to communities, siblings, and parents to deaf children.

Our platform is always available. It can be used alone or as an accompaniment to traditional sign language courses. Using gamification, it makes language learning a fun experience for children and adults alike.",,
,https://www.tinkerblue.com,Rainmaking,10,site not working,,
,https://www.yescph.dk/,Rainmaking,10,,,"About
We believe that just because refugees have left their homes, relatives, friends, jobs, lands, etc. does not mean that they have left their hopes, talents, dignity or their dedicated efforts to maintain a meaningful life.

To that extent, a new vision is needed that extends the refugee's choice and acknowledges that refugees need not be a burden. They are people with skills, talents, interests, and aspirations, just missing the opportunity.

YES CPH is that vision about creating that opportunity!

BTW, YES means'​ Young, Excellent & Social "
,http://airsynergy.ie,Rainmaking,11,,,
,http://amovens.com,Rainmaking,11,,,
,http://amynova.com/,Rainmaking,11,,,
,http://biprocel.com,Rainmaking,11,,,
,http://blackbearcarbon.com,Rainmaking,11,,,
,http://cellucomp.com,Rainmaking,11,,,
,http://civics.dk,Rainmaking,11,,,
,http://cleanmotion.se,Rainmaking,11,,,
,http://ecovadis.com,Rainmaking,11,,,
,http://ecovativedesign.com,Rainmaking,11,,,
,http://ekorent.fi/en,Rainmaking,11,,,
,http://emob.no,Rainmaking,11,,,
,http://eniram.fi,Rainmaking,11,,,
,http://gamifiedcohousing.rocks/,Rainmaking,11,,,
,http://gazohim.ru/index.php/en/,Rainmaking,11,,,
,http://geckobiomedical.com,Rainmaking,11,,,
,http://glstandard.com,Rainmaking,11,,,
,http://grassa.nl/,Rainmaking,11,,,
,http://greenmobility.com,Rainmaking,11,,,
,http://helioz.org,Rainmaking,11,,,
,http://hexafly.co,Rainmaking,11,,,
,http://icewind.is/en/,Rainmaking,11,,,
,http://ihol.fr,Rainmaking,11,,,
,http://intelflows.com,Rainmaking,11,,,
,http://karma.life/,Rainmaking,11,,,
,http://lactips.com,Rainmaking,11,,,
,http://leapcraft.dk,Rainmaking,11,,,
,http://mindconnect.se,Rainmaking,11,,,
,http://movinn.com,Rainmaking,11,,,
,http://n2.no/,Rainmaking,11,,,
,http://nawatechnologies.com,Rainmaking,11,,,
,http://orbital-systems.com,Rainmaking,11,,,
,http://passenger.se,Rainmaking,11,,,
,http://pvcrecycling.co.uk,Rainmaking,11,,,
,http://recargo.com,Rainmaking,11,,,
,http://seneco.dk/uk,Rainmaking,11,,,
,http://simrisalg.se/,Rainmaking,11,,,
,http://skeletontech.com/,Rainmaking,11,,,
,http://teraloop.org,Rainmaking,11,,,
,http://thecheekypanda.co.uk,Rainmaking,11,,,
,http://turbulent.be/,Rainmaking,11,,,
,http://ubitricity.com,Rainmaking,11,,,
,http://www.aeromon.fi,Rainmaking,11,,,
,http://www.alvira.se,Rainmaking,11,,,
,http://www.bhslhydro.com/,Rainmaking,11,,,
,http://www.bio-lutions.com/,Rainmaking,11,,,
,http://www.blablacar.com,Rainmaking,11,,,
,http://www.boxlifestyle.no/,Rainmaking,11,,,
,http://www.ceritech.com/en,Rainmaking,11,,,
,http://www.changers.com,Rainmaking,11,,,
,http://www.ecosheet.com,Rainmaking,11,,,
,http://www.enevo.com/,Rainmaking,11,,,
,http://www.envirate.net/,Rainmaking,11,,,
,http://www.etogas.com,Rainmaking,11,,,
,http://www.exergyn.com,Rainmaking,11,,,
,http://www.gousto.co.uk,Rainmaking,11,,,
,http://www.i-phyc.com,Rainmaking,11,,,
,http://www.innovafeed.com,Rainmaking,11,,,
,http://www.instantcommand.com,Rainmaking,11,,,
,http://www.ioniqa.com,Rainmaking,11,,,
,http://www.iscleanair.com,Rainmaking,11,,,
,http://www.locallife.se,Rainmaking,11,,,
,http://www.lumine.fi,Rainmaking,11,,,
,http://www.mcortechnologies.com,Rainmaking,11,,,
,http://www.moprim.com,Rainmaking,11,,,
,http://www.movebybike.se/sv/Boka,Rainmaking,11,,,
,http://www.myrspoven.se,Rainmaking,11,,,
,http://www.nseindustry.com/en/default.aspx,Rainmaking,11,,,
,http://www.olife-energy.com,Rainmaking,11,,,
,http://www.ourhub.dk/,Rainmaking,11,,,
,http://www.oxymem.com/oxymem-mabr/,Rainmaking,11,,,
,http://www.paptic.com,Rainmaking,11,,,
,http://www.po-zu.com,Rainmaking,11,,,
,http://www.recyclingtechnologies.co.uk,Rainmaking,11,,,
,http://www.safebikely.com,Rainmaking,11,,,
,http://www.sammevei.no/,Rainmaking,11,,,
,http://www.seabubbles.fr/,Rainmaking,11,,,
,http://www.smartpulse.io,Rainmaking,11,,,
,http://www.spaceinvader.com,Rainmaking,11,,,
,http://www.sustec.at,Rainmaking,11,,,
,http://www.syntoil.pl,Rainmaking,11,,,
,http://www.zenrobotics.com,Rainmaking,11,,,
,http://x1wind.com,Rainmaking,11,,,
,http://ximantis.com/,Rainmaking,11,,,
,https://degree-n.nl/,Rainmaking,11,,,
,https://five.ai/,Rainmaking,11,,,
,https://fjong.co/,Rainmaking,11,,,
,https://futurehome.no/,Rainmaking,11,,,
,https://goexplorer.org/repowering-the-grid-with-used-ev-batteries/,Rainmaking,11,,,
,https://gomore.dk/,Rainmaking,11,,,
,https://hesstec.net,Rainmaking,11,,,
,https://htcycle.ag/,Rainmaking,11,,,
,https://leanheat.com/,Rainmaking,11,,,
,https://liberatethepill.com/,Rainmaking,11,,,
,https://mate.bike,Rainmaking,11,,,
,https://meshcrafts.com/,Rainmaking,11,,,
,https://mudjeans.eu/,Rainmaking,11,,,
,https://novalu.me,Rainmaking,11,,,
,https://peelpioneers.nl/,Rainmaking,11,,,
,https://pentalock.dk/,Rainmaking,11,,,
,https://poshtel.io,Rainmaking,11,,,
,https://spacemaker.ai,Rainmaking,11,,,
,https://thegreatbubblebarrier.com/en/,Rainmaking,11,,,
,https://whimapp.com/,Rainmaking,11,,,
,https://www.almenr.dk/,Rainmaking,11,,,
,https://www.avocadostore.de,Rainmaking,11,,,
,https://www.biobtx.nl,Rainmaking,11,,,
,https://www.biomega.com,Rainmaking,11,,,
,https://www.carrycut.com/,Rainmaking,11,,,
,https://www.chaosarchitects.com,Rainmaking,11,,,
,https://www.chargedup.green/,Rainmaking,11,,,
,https://www.compax.no,Rainmaking,11,,,
,https://www.cphvillage.com/,Rainmaking,11,,,
,https://www.crowdfarm.dk/,Rainmaking,11,,,
,https://www.donkey.bike/da/,Rainmaking,11,,,
,https://www.flixbus.com/,Rainmaking,11,,,
,https://www.gaest.com,Rainmaking,11,,,
,https://www.meatable.com/,Rainmaking,11,,,
,https://www.mosameat.com/,Rainmaking,11,,,
,https://www.neighbourly.com,Rainmaking,11,,,
,https://www.papyhappy.com/,Rainmaking,11,,,
,https://www.plantics.com/,Rainmaking,11,,,
,https://www.podbike.com/,Rainmaking,11,,,
,https://www.qarnot.com/,Rainmaking,11,,,
,https://www.rakennusoutlet.com/,Rainmaking,11,,,
,https://www.resourcify.de/,Rainmaking,11,,,
,https://www.sustainerhomes.nl/,Rainmaking,11,,,
,https://www.virta.global/,Rainmaking,11,,,
,https://www.yazamtec.com/,Rainmaking,11,,,
,http://baisikeli.dk/,Rainmaking,12,,,
,http://bevar.dk/,Rainmaking,12,,,
,http://biotrans-nordic.com,Rainmaking,12,,,
,http://bybi.dk/,Rainmaking,12,,,
,http://cadeldeinking.com/,Rainmaking,12,,,
,http://dropbucket.com,Rainmaking,12,,,
,http://floragora.dk,Rainmaking,12,,,
,http://fluidan.com,Rainmaking,12,,,
,http://froodly.com/,Rainmaking,12,,,
,http://greenideas.no,Rainmaking,12,,,
,http://gronska.se/,Rainmaking,12,,,
,http://group.innotechnologies.eu/,Rainmaking,12,,,
,http://growup.org.uk/,Rainmaking,12,,,
,http://insektkbh.dk,Rainmaking,12,,,
,http://kalokopenhagen.dk,Rainmaking,12,,,
,http://karma.life,Rainmaking,12,,,
,http://maistic.com,Rainmaking,12,,,
,http://naboskab.dk,Rainmaking,12,,,
,http://odendo.dk,Rainmaking,12,,,
,http://off2off.se,Rainmaking,12,,,
,http://organicbasics.com,Rainmaking,12,,,
,http://pantapasen.se,Rainmaking,12,,,
,http://plantemageren.dk,Rainmaking,12,,,
,http://plasia.fi,Rainmaking,12,,,
,http://pond.global,Rainmaking,12,,,
,http://re-match.dk,Rainmaking,12,,,
,http://refarmed.dk/,Rainmaking,12,,,
,http://remsoil.com/en/front-page/,Rainmaking,12,,,
,http://reppy.dk,Rainmaking,12,,,
,http://resecond.com,Rainmaking,12,,,
,http://sildr.no/,Rainmaking,12,,,
,http://theapplegirl.org,Rainmaking,12,,,
,http://toogoodtogo.dk/,Rainmaking,12,,,
,http://totalctrl.com,Rainmaking,12,,,
,http://worldfavor.com,Rainmaking,12,,,
,http://www.agrilution.com/,Rainmaking,12,,,
,http://www.betterworldfashion.com/,Rainmaking,12,,,
,http://www.beyondcoffee.dk/,Rainmaking,12,,,
,http://www.biomensio.com/,Rainmaking,12,,,
,http://www.cosmethics.com/,Rainmaking,12,,,
,http://www.dacofi.com/,Rainmaking,12,,,
,http://www.ecovik.com,Rainmaking,12,,,
,http://www.entomics.com,Rainmaking,12,,,
,http://www.goldandgreenfoods.com,Rainmaking,12,,,
,http://www.graceorganic.se,Rainmaking,12,,,
,http://www.gruten.no/,Rainmaking,12,,,
,http://www.guestit.se,Rainmaking,12,,,
,http://www.infarm.de/,Rainmaking,12,,,
,http://www.ingredientmatcher.com/,Rainmaking,12,,,
,http://www.ioteelab.com,Rainmaking,12,,,
,http://www.lettusgrow.com,Rainmaking,12,,,
,http://www.lushbutik.com,Rainmaking,12,,,
,http://www.lyras.dk,Rainmaking,12,,,
,http://www.natufia.com,Rainmaking,12,,,
,http://www.nordsense.com/,Rainmaking,12,,,
,http://www.normative.io,Rainmaking,12,,,
,http://www.protix.eu/,Rainmaking,12,,,
,http://www.renthia.com,Rainmaking,12,,,
,http://www.sarkifood.com,Rainmaking,12,,,
,http://www.sharepeeps.org,Rainmaking,12,,,
,http://www.somethingborrowed.se,Rainmaking,12,,,
,http://www.trifilon.com,Rainmaking,12,,,
,http://www.urbanfarmers.nl/,Rainmaking,12,,,
,http://www.vigga.us,Rainmaking,12,,,
,http://www.vinted.com,Rainmaking,12,,,
,http://www.wornagain.co.uk,Rainmaking,12,,,
,http://www.wuni.com/,Rainmaking,12,,,
,http://yourlocal.org,Rainmaking,12,,,
,https://anyware.solutions,Rainmaking,12,,,
,https://beleco.com/,Rainmaking,12,,,
,https://cowedo.no,Rainmaking,12,,,
,https://deedster.com/,Rainmaking,12,,,
,https://deeple.com,Rainmaking,12,,,
,https://demovare.dk,Rainmaking,12,,,
,https://ecobotix.com/#!,Rainmaking,12,,,
,https://favrs.net/,Rainmaking,12,,,
,https://fineswap.com/,Rainmaking,12,,,
,https://fjong.co/,Rainmaking,12,,,
,https://foodloopz.se,Rainmaking,12,,,
,https://freemi.app/,Rainmaking,12,,,
,https://gelato.com/,Rainmaking,12,,,
,https://goexplorer.org/repowering-the-grid-with-used-ev-batteries/,Rainmaking,12,,,
,https://greencompanyeffect.com/,Rainmaking,12,,,
,https://icell.se/,Rainmaking,12,,,
,https://ihopa.com/,Rainmaking,12,,,
,https://kaffebueno.com,Rainmaking,12,,,
,https://klimato.se/,Rainmaking,12,,,
,https://knowledgecottonapparel.com/,Rainmaking,12,,,
,https://leafymade.se/,Rainmaking,12,,,
,https://leneo.io,Rainmaking,12,,,
,https://liberatethepill.com/,Rainmaking,12,,,
,https://nabobil.no/,Rainmaking,12,,,
,https://plantui.com/,Rainmaking,12,,,
,https://pretapousser.fr/,Rainmaking,12,,,
,https://renewcell.com/,Rainmaking,12,,,
,https://rensoriginal.com/,Rainmaking,12,,,
,https://repamera.se,Rainmaking,12,,,
,https://secondo.dk,Rainmaking,12,,,
,https://sensohive.com,Rainmaking,12,,,
,https://sparksustainability.com/,Rainmaking,12,,,
,https://spisrubogstub.dk,Rainmaking,12,,,
,https://swappie.com,Rainmaking,12,,,
,https://taukodesign.com/,Rainmaking,12,,,
,https://unitedwardrobe.com,Rainmaking,12,,,
,https://vbncomponents.se/,Rainmaking,12,,,
,https://whywaste.com/,Rainmaking,12,,,
,https://www.alvaindustries.com,Rainmaking,12,,,
,https://www.autoglove.no/,Rainmaking,12,,,
,https://www.beyousc.com/,Rainmaking,12,,,
,https://www.bilabonnement.dk/,Rainmaking,12,,,
,https://www.bitemecrew.com,Rainmaking,12,,,
,https://www.bzeos.com/,Rainmaking,12,,,
,https://www.chriis.dk/,Rainmaking,12,,,
,https://www.cuprumrecycling.com/,Rainmaking,12,,,
,https://www.decideretcider.dk/,Rainmaking,12,,,
,https://www.entis.fi/,Rainmaking,12,,,
,https://www.fragtopgaver.dk/,Rainmaking,12,,,
,https://www.goodwings.com,Rainmaking,12,,,
,https://www.grontskift.no/,Rainmaking,12,,,
,https://www.hellofresh.com/,Rainmaking,12,,,
,https://www.hygglo.se/,Rainmaking,12,,,
,https://www.innoscentia.com/,Rainmaking,12,,,
,https://www.intelligentgrowthsolutions.com/,Rainmaking,12,,,
,https://www.jfcurated.com/,Rainmaking,12,,,
,https://www.lentii.com/,Rainmaking,12,,,
,https://www.lokalist.dk/,Rainmaking,12,,,
,https://www.matsmart.se/,Rainmaking,12,,,
,https://www.metgen.com/,Rainmaking,12,,,
,https://www.movertransport.com/dk/da/,Rainmaking,12,,,
,https://www.negen.fi/en,Rainmaking,12,,,
,https://www.originalrepack.com,Rainmaking,12,,,
,https://www.peasandlove.com/,Rainmaking,12,,,
,https://www.plantjammer.com/,Rainmaking,12,,,
,https://www.rakennusoutlet.com/,Rainmaking,12,,,
,https://www.rakennusoutlet.com/,Rainmaking,12,,,
,https://www.recommerce-group.com,Rainmaking,12,,,
,https://www.resq-club.com/,Rainmaking,12,,,
,https://www.sellpy.se/,Rainmaking,12,,,
,https://www.sharetribe.com/,Rainmaking,12,,,
,https://www.sonofatailor.com/,Rainmaking,12,,,
,https://www.sp8ces.dk/,Rainmaking,12,,,
,https://www.sulapac.com/,Rainmaking,12,,,
,https://www.synt.io/,Rainmaking,12,,,
,https://www.the2ndedit.com/,Rainmaking,12,,,
,https://www.thepastahaters.com,Rainmaking,12,,,
,https://www.thetruegum.com/,Rainmaking,12,,,
,https://www.tooler.no/,Rainmaking,12,,,
,https://www.torn.no/,Rainmaking,12,,,
,https://www.veritable-potager.fr/fr/,Rainmaking,12,,,
,https://www.woodio.fi/,Rainmaking,12,,,
,https://youmeyou.dk,Rainmaking,12,,,
,https://zadaa.co,Rainmaking,12,,,
,https://zeromission.se/,Rainmaking,12,,,
,ProOwnedCycling.com,Rainmaking,12,,,
,biomason.com,Rainmaking,13,,,
,carboncleansolutions.com,Rainmaking,13,,,
,climatecoop.com,Rainmaking,13,,,
