Link,Company,About,Location,Website,tags,line,,,,,
https://finder.startupnationcentral.org/company_page/lifeonkey,LifeOnKey,"LifeOnKey is an innovative provider of a health platform and solutions for connected healthcare. It develops and markets the INTEGRA suite of products, a proven Telehealth Platform that enables healthcare stakeholders to digitally monitor their patients, while meaningfully integrating and leveraging their information assets, driving improvements in the quality, and efficiency of patient care.

INTEGRA is a mobile and web-based solution that enables monitoring patients including mobile and web applications for the healthcare providers, the patients and informal caregivers, that have been authorized by the patients.

This online health information technology platform allows for the secure aggregation and exchange of medical data among every major stakeholder in the health care system through a suite of applications and products: Telehealth to monitor patients with chronic diseases - using wearables and sensors integrated to the patient centric medical records. These applications use a sophisticated Medical Rule Engine - designed for health providers to enter the ""medical rules"" to analyze the wearables' and sensors' data - generating alerts. The products include monitoring for: Heart Failure, Diabetes, Pregnancy, high risk pregnancy, aging adults, obesity, and more.
",ISRAEL,http://www.lifeonkey.com,"clinical-workflow,digital-healthcare,emr,personalization,data-management,medical-data,sensors,health-management,telehealth,wearable,artificial-intelligence,monitoring,telemedicine,mhealth,mobile-applications,web-platform,insurance-companies,pharma-companies,hospitals,healthcare-providers,",Smart Telehealth Platform,,,,,
https://finder.startupnationcentral.org/company_page/claroty,Claroty,"Claroty was conceived to secure the safety and reliability of industrial control networks. The Claroty platform is an integrated set of cyber-security products that provide extreme visibility, unmatched cyber-threat detection, secure remote access, and risk assessments for industrial control networks (ICS/OT).
The company's technology has been tested, selected, and adopted by industrial automation control vendors and networking companies. Its strategic partnerships also include system integration and managed security service firms worldwide.
",ISRAEL,https://www.claroty.com,"operational-technology,network-security,critical-infastructure,iot,industrial-networks,energytech,cyber-security,scada,ot,quarantine,threat-intelligence,industry-4.0,control-systems,otc,ot-cyber,pharma-companies,water-utilities,oil-and-gas-companies,manufacturing-facilities,electric-utilities,",Industrial Cyber Security,,,,,
https://finder.startupnationcentral.org/company_page/solaredge,SolarEdge,"SolarEdge Technologies invented an inverter solution for harvesting and managing power in a solar photovoltaic (PV) system. The SolarEdge direct current (DC) optimized inverter system increases power generation at the individual PV-module level while lowering the cost of energy produced by the solar PV system.
The SolarEdge system enables power harvesting and module management by deploying power optimizers to each PV module, while maintaining a competitive system cost by keeping the alternating current (AC) inversion and grid interaction centralized using a simplified DC–AC inverter.
",ISRAEL,http://www.solaredge.com/,"solar-energy,space-tech,energy-harvesting,photovoltaics,control-systems,energy-control-and-management,energy,monitoring,cleantech,energy-saving,astrospace,energy-efficiency,mobile-applications,renewable-energy,commercial-sites,automotive,residential-sites,",Distributed Solar Power Harvesting and Module-level PV Monitoring,,,,,
https://finder.startupnationcentral.org/company_page/omb,OMB Guitars,"OMB Guitars has developed a patented technology that detects signals from guitar strings and converts them into digital data without any latency.
The OMB app for smartphone or tablet picks up the signals and enables musicians to implement effects such as auto accompaniment, solo playing, and recording. The signals can be detected by holding any note, without even strumming the strings.
OMB has completed three fully functional prototypes, including a guitar and a multi-MIDI pedal.
",ISRAEL,http://ombguitars.com/,"software-applications,musical-instruments,mobile-applications,music,consumer-electronics,artificial-intelligence,sound-technology,",Guitar Add-on for Auto Accompaniment in Real Time,,,,,
https://finder.startupnationcentral.org/company_page/kineto-media,Kineto Media,"Kineto Media provides video content solutions designed to help its partners navigate and thrive in the complex digital ecosystem.
The company creates an advantage by leveraging its network of thousands of small to midsize sites, which attract millions of impressions from returning viewers of the company’s high-quality video inventories. Its proprietary Kineto Metrics technology constantly measures engagement and optimizes the process in order to achieve the highest probability for top execution.
With decades of combined branding and online video experience, Kineto Media offers a mix of branding expertise, technological know-how, dedicated service, top-shelf video content, and cost-effective deals.
",ISRAEL,http://www.kinetomedia.com/,"video-content,monetization,brand-protection,analytics,user-engagement,branding,video-advertising,video,targeting,user-experience,advertising,content-distribution,content-providers,advertisers,publishers,",Video Content Solutions for the Digital Ecosystem,,,,,
https://finder.startupnationcentral.org/company_page/forter,Forter,"Forter has developed a fully automated fraud-prevention platform that avoids a cumbersome verification process for customers. The company’s triple-layered technology observes models and anomalies in online user behavior, learning from every transaction to distinguish between authenticity and fraud in order to produce an immediate approve/decline decision.
The company was named a cool vendor in “Cool Vendors in UEBA, Fraud Detection, and User Authentication, 2016” by the Gartner Research Group. In addition, the company was on the Forbes Fintech 50 list of 2018 and was named one of Fast Company’s Top 10 Most Innovative Companies for 2018.
",ISRAEL,http://www.Forter.com,"cyber-security,ecommerce,fintech,big-data-analytics,anti-fraud,identity-verification,machine-learning,artificial-intelligence,transactions,behavior-analytics,payments,online-retailers,",Fraud Prevention for Ecommerce,,,,,
https://finder.startupnationcentral.org/company_page/pointer-telocation-systems,Pointer Telocation Systems,"Pointer Telocation Systems provides software-as-a-service technology for the fleet, automotive, insurance, cargo, and public safety industries, as well as mobile resource management services for vehicle fleets. The company offers a wide range of predominantly location-based software solutions such as fleet management, fleet and driver safety, vehicle security and stolen vehicle recovery, asset tracking, and roadside assistance.
Pointer Telocation's Technology Division Cellocator is a telematics solutions provider with a suite of solutions for fleet management, car and driver safety, vehicle security, and asset management. Cellocator specializes in developing and manufacturing hardware and software for fleet optimization, wireless vehicle security, communication and control systems, and machine-to-machine and IoT wireless data communications systems.
Pointer is part of global IIoT company PowerFleet.
",ISRAEL,http://www.pointer.com,"artificial-intelligence,machine-learning,smart-mobility,telematics,transportation,asset-management,safety,big-data-analytics,enterprise-solutions,fleet-management,location-based,hardware,saas,automotive,insurance-companies,",Transportation and Public Safety Industry Solutions,,,,,
https://finder.startupnationcentral.org/company_page/nubo-software,Nubo Software,"Nubo Software offers a virtual mobile infrastructure for secure remote access of protected data. The product is compatible with iOS and Android and leaves no digital footprint (zero data or apps) on connected mobile devices. This results in maximum security for organizations and an uncompromising native mobile experience (BYOD) for employees.
Nubo’s secure remote platform hosts a complete work environment that protects sensitive and classified data and enables regulatory compliance. Its UX-over-IP protocol displays apps as flat images that cannot be analyzed or screen captured. This solution eliminates the need for enterprises to manage multiple devices and provides hardened security for defense, finance, and healthcare applications.
",ISRAEL,https://nubosoftware.com/,"mobile-security,enterprise-mobility,enterprise-security,byod,cloud,data-protection,dlp,mobile-devices,cyber-security,virtualization,mobile-applications,defense,financial-institutions,healthcare-providers,",Virtual Mobile Infrastructure for Secure Mobile Access,,,,,
https://finder.startupnationcentral.org/company_page/riuto,Riuto,"Riuto offers ANDI, a smart automatic lifeguard that physically lifts drowning people to safety. The ANDI system consists of a plastic floating device of semipermeable tiles that rests unobtrusively on the pool floor until needed; electronic components for management and control; and advanced software to identify and respond to emergencies in real time.
When a swimmer begins to display signs of distress, the plastic floor raises the person to safety within 20 seconds or less and sends an alert to predefined contacts.
In addition to its primary function of rescuing swimmers, ANDI also serves several other purposes, such as enabling users to adjust the pool depth, providing extra patio space when the pool is not in use, and protecting the pool and its water quality with a smart pool cover.
",ISRAEL,https://ronmiasnikov.wixsite.com/riuto,"sensors,swimming-pools,safety,alert-system,personal-safety,emergency-response,smart-home,",Smart Automatic Pool Lifeguard,,,,,
https://finder.startupnationcentral.org/company_page/sweefit,Sweefit,"Sweefit is a social platform that connects people from all around the world who are looking for workers or for work. The company helps businesses and freelancers gain global exposure through its attractive and engaging interface.
Sweefit’s innovative work environment integrates all essential applications into one organic platform that can be optimized and operated from anywhere. Sweefit aims to create a community that supports users and leads them to succeed in their careers.
",ISRAEL,http://sweefit.com,"recruitment,job-search,social-platform,networking,social-networks,engagement,business-development,professionals,smb,freelancers,",Global Social Network for Businesses and Freelancers,,,,,
https://finder.startupnationcentral.org/company_page/bio-t-medical,bio-T Medical,"bio-T Medical has created the bio-T engine, cloud software for medical-device manufacturers, helping them quickly create a data collection system that manages their devices and provides remote care. The bio-T engine manages risks such as cyber/HIPAA assurance and implements remote-care workflows commonly needed by medical-device companies.
With features like adherence prediction, patient recovery, and reimbursement management, bio-T is holistic and provides solutions for the entire user ecosystem, from patients, caregivers, and payers to the customer service, research and development, and business intelligence teams. The company's solution offers manufacturers short time to market, cyber and regulation risk assurance, and the ability to focus on big data research and improving patient outcomes.
bio-T is the brand name of Softimize Ltd.
Following the COVID-19 outbreak, the need to rapidly develop and upgrade medical devices to enable remote care is critical. The bio-T Engine has proven abilities to cut time to market by over 66% while saving costs, security, and privacy risks. bio-T is already used today for powering class III and other FDA & CE-cleared connected medical device solutions across the US, EU, and globally.

",ISRAEL,https://www.biot-med.com,"iomt,cloud,compliance,software-development,cloud-platform,data-analytics,clinical-workflow,emr,coronavirus,diagnostics,real-time,telemedicine,remote-monitoring,telehealth,medical-devices,data-management,monitoring,artificial-intelligence,mobile-applications,healthcare-it,connected-devices,iot-platform,digital-healthcare,patient-care,medical-technologies,mhealth,servers,treatments,pharma-companies,medical-device-manufacturers,",Data Collection Cloud Software for Medical-device Manufacturers,,,,,
https://finder.startupnationcentral.org/company_page/imperson,imperson,"imperson develops enterprise chatbots for sales and marketing using a proprietary conversational AI technology. The company’s chatbots converse in natural language and can be tailored to any brand or character’s authentic voice.
imperson supports all conversation interface modalities (e.g. text, voice, video, AR, and VR) on all major messaging platforms, and offers an end-to-end trusted process to build, test, launch, optimize, and maintain the chatbots.
The chatbots provide support throughout all phases of the marketing and sales funnel, including awareness, engagement, lead generation, and sales, in a two-way dialogue that deeply engages customers, addresses customer questions, resolves issues, influences purchase decisions, improves loyalty, and increases transactions.
imperson’s chatbots are trusted by leading brands including Disney, Microsoft, Amazon, National Geographic, Universal, Moet Hennessy, Jack in the Box, Hyundai, CBS, Warner Music, and many others.
",ISRAEL,http://www.imperson.com/,"digital-media,software-applications,vr,marketing,chat,artificial-intelligence,branding,user-engagement,audience-targeting,natural-language-processing,analytics,engagement,chatbot,campaign-management,user-experience,enterprises,",Enterprise Chatbots for Sales and Marketing,,,,,
https://finder.startupnationcentral.org/company_page/chainfree-bicycle,B.C. Bike,"B.C. Bike is the developer of OYO, a chain-free bicycle that works via hydraulic power. The bicycle's hydraulic system is based on the traditional structure of the bicycle. The rider powers the crankshaft by pedaling, which builds pressure in the connected hydraulic motor. The motor turns the rear wheel, propelling the bicycle forward.
OYO's hydraulic system is managed by proprietary technology, delivering a seamless riding experience that automatically adapts to the rider and terrain.
",ISRAEL,https://www.chainfreebike.com/,"bike,bike,transportation,hydraulic-drive,smart-mobility,",Hydraulic-powered Chain-free Bicycles,,,,,
https://finder.startupnationcentral.org/company_page/retruster,Retruster,"Retruster offers a technology that allows users to verify that emails received are genuine and provides information about every email, giving early warning of suspicious messages. Retruster shows users who the emails are from and alerts them to phishing attacks, using artificial intelligence, machine learning, natural-language processing, and predictive analytics.
",ISRAEL,https://retruster.com/,"behavior-analytics,machine-learning,cyber-security,identity-verification,messaging,spear-phishing,iot,network-security,authentication,mobile-security,data-protection,messaging-security,anti-fraud,safety,monitoring,enterprise-security,artificial-intelligence,email,",Email Security and Fraud Detection,,,,,
https://finder.startupnationcentral.org/company_page/cardlatch,CardLatch,"CardLatch aims to seamlessly eliminate card fraud and identity theft. The solution runs on any existing infrastructure.
",ISRAEL,https://www.cardlatch.com/,"fintech,cyber-security,credit-cards,anti-fraud,",Zero-fraud Smart Cards on Existing Infrastructure,,,,,
https://finder.startupnationcentral.org/company_page/finscend,Finscend,"Finscend is an international financial technology start-up that developed the AI-powered Bank Dispute Platform (BDP) for automating and streamlining the credit card dispute process. BDP enables consumers to submit their disputes to their banks themselves using their smartphones.
BDP simultaneously serves as an end-to-end workflow tool for banks and other financial institutions. Employing real-time reporting, batch processing, and fraud monitoring, BDP provides bank personnel with a full array of real-time analytics. It integrates seamlessly within existing banking technology, is compatible with Visa and MasterCard schemes, and meets all compliance and regulatory requirements.
By harnessing artificial intelligence to replace subjective criteria with objective criteria, the Finscend solution aims to overcome service gaps, cut dispute processing costs by up to 40%, and significantly improve customer satisfaction.
",ISRAEL,https://finscend.com,"artificial-intelligence,anti-fraud,payments,debit-cards,customer-retention,credit-cards,web-platform,automation,card-payments,fintech,machine-learning,banks,financial-institutions,",AI-driven Digital Onboarding Tool,,,,,
https://finder.startupnationcentral.org/company_page/dcoya,Dcoya,"Dcoya offers a security awareness and education solution that aims to improve organizational compliance, expand security knowledge, and change employees’ security behaviors. The company’s solution is designed to locate specific vulnerabilities and assist users in creating a culture of security.
With Dcoya, users can craft an ethical phishing attack in order to measure and improve awareness of phishing, malware, and drive-by attacks. Dcoya’s SaaS platform provides employees with targeted security education delivered directly to their desktops.
",ISRAEL,http://www.dcoya.com/,"phishing,social-engineering,compliance,training,critical-infastructure,enterprise-security,penetration-tests,vulnerability-assessment,spear-phishing,cyber-security,ransomware,endpoint-security,edtech,enterprises,government,municipalities,financial-institutions,smb,",Security Awareness Platform for Employees,,,,,
https://finder.startupnationcentral.org/company_page/Ocean-Brick-System,Ocean Brick System,"Ocean Brick System (OBS) is a fast, flexible, and cost-effective modular system for use in the creation of artificial islands and other large marine and inland infrastructure projects.
Based on advanced studies in structural morphology, the technology consists of sophisticated hollow concrete precast modules with a built-in solid tetrahedron truss. The modules can be stacked and interconnected to create a superstructure that is buoyant, stiff, light, and strong.
OBS is an environmentally friendly technology that can reduce filling material by approximately 92%. It can provide habitat/sanctuary to sea fauna and serve as a manmade reef and fish enhancer.
",ISRAEL,http://www.oceanbricks.com/,"eco-friendly,structures,cleantech,materials,infrastructure,renewable-energy,smart-mobility,smart-city,turbines,marine,oil-and-gas-companies,construction,",Modular Concrete Blocks for Marine Construction,,,,,
https://finder.startupnationcentral.org/company_page/jiminy,Jiminy Advanced Parenting Solutions,"Jiminy is an app that monitors children's lives and alerts parents at signs of trouble so they can be there when children need them. Jiminy identifies dozens of real-world and online issues including bullying (and cyber bullying), exposure to adult content, bad social influences, excessive screen time, school trouble, loneliness, eating disorders, fights with friends, smoking, and drug use.
",ISRAEL,http://www.jiminy.me/,"kids-safety,safety,safe-browsing,mobile-applications,parental-control,parents,",Child Monitoring App,,,,,
https://finder.startupnationcentral.org/company_page/rubato,Rubato,"Rubato is developing a technology that matches music to the listener's physiological and psychological state. The company utilizes algorithms and data based on machine learning, biometrics, and musical attributes. Its mission is to recommend music that scientifically helps people manage their stress, anxiety, and sleep quality by turning enjoyable music listening experiences into scientific biofeedback treatment.
Rubato's technology analyzes individual cardiac and breathing rhythms and selects music based on key attributes such as tempo, key, scale, and structure. It then curates and delivers a personalized playlist that affects and optimizes the pertinent biomarkers, boosting music's scientifically proven benefits in order to help people improve their health and overall wellbeing.
The company uses deep neural networks to identify and cluster different musical attributes, as well as heart-rate-variability vectors in large scale to quantify the music's effect. Based on a proprietary analysis method and algorithms, Rubato determines a scientific match between music and biomarkers, and generates insights for personal musical recommendations. It also provides a bio-hacking dashboard to track the music's effect on the body.
",ISRAEL,https://www.rubato.life/,"matching,wellness,artificial-intelligence,deep-neural-networks,emotions-analytics,machine-learning,digital-healthcare,personalization,digital-therapeutics,biomarkers,recommendations,biometrics,mental-health,stress,quarantine,vital-signs,music,well-being,consumers,",Biometrics-based Music Recommendation Technology,,,,,
https://finder.startupnationcentral.org/company_page/reduxio,Ionir,"Ionir liberates applications from clouds with its container-native enterprise storage and data management platform for Kubernetes with Data Teleport. Data Teleport provides instant mobility for persistent volumes. Any volume can be copied or moved between Kubernetes clusters or clouds in less than 40 seconds.
",ISRAEL,https://ionir.com/,"data-storage,cloud,virtualization,enterprise-solutions,edge-computing,cloud-based,storage-systems,",Enterprise Cloud Data Storage and App Management,,,,,
https://finder.startupnationcentral.org/company_page/arpalus1,ARpalus,"ARpalus is a retail tech company that helps CPG and retailers better execute their in-store operations.
The company’s SaaS solution can be embedded on any smart device, from smartphones to AR glasses, in order to enable real-time contextual data overlaying (using augmented reality) on any physical shelf inside a retail store.
Shelf and inventory management, including missing and out-of-stock products, are always top of mind for retailers, as inefficiency in these areas harms sales and customer experience.
ARpalus works with Fortune 500 companies and is backed by leading companies in the retail industry.
",ISRAEL,https://www.arpalus.com/,"retail-technology,computer-vision,predictive-analytics,consumer-packaged-goods,artificial-intelligence,omni-channel,saas,deep-learning,augmented-reality,retail,machine-learning,user-engagement,consumer-goods,user-experience,online-retailers,food-and-beverage,pharma-companies,retailers,",AR-based Planogram Solution for Retailers and CPG Manufacturers,,,,,
https://finder.startupnationcentral.org/company_page/hypervision,HyperVision,"HyperVision is developing an innovative virtual reality (VR) headset that provides full field of view and “natural sight” for human vision.
",ISRAEL,https://www.hypervision.ai/,"artificial-intelligence,electro-optics,algorithms,virtual-reality,software-development,deep-learning,ar/vr,optics,computer-vision,vr,",Virtual Reality Headset,,,,,
https://finder.startupnationcentral.org/company_page/entou-labs,Entou Labs,"Entou Labs develops nutritional supplements for cannabis users. The company enhances the experience of cannabis consumption via a line of supplementary products utilizing endocannabinoids and the ""entourage effect.""
",ISRAEL,http://www.entou-labs.com/,"medical-cannabis,nutrition,cannabis,supplements,medical-technologies,patients,",Nutritional Supplements for Cannabis Users,,,,,
https://finder.startupnationcentral.org/company_page/seedo,Seedo,"Seedo has developed an automatic hydroponic growing machine that enables users to grow fresh herbs, vegetables, and flowers at home. The machine’s lighting system self-adjusts according to each plant’s growth stage, and the system is totally hermetic, featuring built-in CO2 cartridges and air conditioning. Seedo’s growing machine also comes with a mobile app to help users monitor and control the growing process.
Seedo is a brand of Eroll Grow Tech Ltd.
",ISRAEL,https://www.seedo.com/,"hydroponics,cannabis,computer-vision,sensors,robotics,medical-cannabis,home-growing-systems,artificial-intelligence,automation,mobile-applications,machine-learning,consumers,residential-sites,",Automatic Hydroponic Growing Machine,,,,,
https://finder.startupnationcentral.org/company_page/zooz-payments,Zooz,"Zooz provides a data-driven payment platform that consolidates and analyzes all payment data to provide valuable information to merchants, enabling them to personalize customer experiences online and in-store.
Zooz offers merchants the flexibility to connect with multiple financial institutions; integrate acquirers, e-wallets, alternative payment methods, fraud management, and other third-party services; and intelligently route transactions throughout the entire payment process.
The company's technology helps businesses extend their reach, reduce decline rates, increase revenues, maintain strong customer relationships, and meet the challenges of the global market.
",ISRAEL,http://www.zooz.com,"mobile-applications,payments,smart-mobility,mobile-payments,analytics,fintech,routing,transactions,digital-wallet,anti-fraud,enterprise-solutions,credit-cards,",Payment Consolidation Platform,,,,,
https://finder.startupnationcentral.org/company_page/innereye,InnerEye,"InnerEye develops advanced technology designed for fast, accurate, real-time target detection in visual data. The company's platform combines human visual perception, classification of brainwaves, and computer vision algorithms. The InnerEye solution has applications in the defense, homeland security, and civilian markets.
In 2015 InnerEye was a finalist in the Startup Open Israel competition; one of Frost & Sullivan's 10 Israeli Startups to Watch in Aerospace, Defense, and Security; and a runner-up in the US Department of Defense and MIT Enterprise Forum's Combating Terrorism Technology Startup Challenge.
",ISRAEL,https://www.innereye.ai/,"image-recognition,perimeter-security,cognitive,optronics,signal-processing,security,sensors,alert-system,neuroscience,computer-vision,homeland-security,data-visualization,artificial-intelligence,machine-learning,defense,military,perimeter-security,cognitive,image-recognition,",Real-time Visual Target Detection,,,,,
https://finder.startupnationcentral.org/company_page/otorio,OTORIO,"OTORIO delivers industrial-native cyber solutions that enable reliable, safe, and resilient digital manufacturing. The company empowers secured-by-design rollouts of industry 4.0 initiatives by making cyber security an integral part of the operational lifecycle. Simplifying complex operational-technology cyber-security processes, OTORIO enables continuous management, qualification, and remediation of production cyber risks based on their business impact, safety, reliability, and productivity.
OTORIO's portfolio includes RAM2, an industrial security orchestration automation and remediation platform that enables quick asset inventory lifecycle management, tailored to the specific industry environment; automated and prioritized analysis of the cyber risks; simple remediation guidelines and playbooks; and a tailored workbench interface for different stakeholders.
In addition, OTORIO offers a broad portfolio of services including converged-environment cyber risk assessment, threat intelligence, incident response, penetration testing, and training.
",ISRAEL,https://www.otorio.com/,"digital-twin,iot,scada,network-security,control-systems,ot,managed-service-provider,industrial-technologies,threat-intelligence,critical-infastructure,transportation,industry-4.0,cyber-security,mssp,pharma-companies,oil-and-gas-companies,automotive,manufacturing-facilities,",Industrial-native Cyber-security Solutions,,,,,
https://finder.startupnationcentral.org/company_page/vimmi,Vimmi Communications,"Vimmi Communications is a video over-the-top, content delivery network, and advanced analytics solutions provider based on technology developed in house.
Vimmi's solutions include subscription video-on-demand and advertising video-on-demand platforms, private and low-latency content delivery networks, advanced analytics and marketing campaigns, a full range of clients' video applications, and multi-access edge computing for smart AI-based caching at the edge of the mobile networks.
",ISRAEL,http://www.vimmi.net,"content-delivery,content-management,streaming,smart-tv,monetization,cloud-based,video-analytics,ott,iptv,telecommunication,video-content,value-added-services,broadcasting,cms,video-platform,cloud,cdn,isp,mobile-carriers,publishers,","Video Over-the-top, Content Delivery Network, and Analytics Solutions",,,,,
https://finder.startupnationcentral.org/company_page/dosecentrx,DosentRx,"DosentRx has developed ReX, a solution designed to track and dispense patients' prescription medications after they leave the pharmacy. DosentRx dispenses the correct dose of medication directly into the patient's mouth while engaging with them through ReX Cloud, an intelligent cloud-based platform.
DosentRx aims to ensure patient safety, achieve better statistical outcomes, encourage greater patient adherence and compliance, and lower the risk of accidental overdose.
",ISRAEL,https://www.dosentrx.com/,"patient-experience,pharmaceuticals,drug-delivery,personalization,data-analytics,digital-healthcare,medication,monitoring,real-time,mobile-applications,adherence,mhealth,patient-engagement,patients,hospitals,healthcare-providers,pharma-companies,",Medication Dispensing and Tracking Solution,,,,,
https://finder.startupnationcentral.org/company_page/innosphere,InnoSphere,"InnoSphere is a medical device company developing brain stimulation treatments for cognitive disorders, with a focus on ADHD.
The company’s wearable device for treating ADHD offers hope for long-term improvement in quality of life for millions of patients. Its technology is based on recent collaborative research conducted with leading worldwide institutes and universities in the field of cognitive neuroscience.
InnoSphere’s brain stimulation treatment protocols are personalized using AF-RNS technology and a unique AI algorithm designed to optimize the efficacy of the treatment for each patient.
Using its patented technologies in collaboration with Yale University and the University of Oxford, InnoSphere is achieving significant clinical results in alleviating ADHD symptoms in clinical trials at Hadassah Medical Center in Jerusalem and at King’s College of London.
",ISRAEL,https://www.inno-sphere.com,"digital-healthcare,artificial-intelligence,cognitive-defects,neurology,digital-therapeutics,medical-devices,home-care,wearable,neuro-stimulation,neuroscience,non-invasive,personalization,algorithms,doctors,adhd,children,healthcare-providers,clinics,patients,",Brain Stimulation Treatments,,,,,
https://finder.startupnationcentral.org/company_page/seeking-alpha,Seeking Alpha,"Seeking Alpha is website that provides stock market news and analysis. It serves as a crowdsourced equity research platform for investment research, providing coverage on stocks, asset classes, ETFs, and investment strategy.
The company collects real-time notifications from various blogs, money managers, financial experts, and investment newsletters, and publishes through web, email, and mobile platforms.
Seeking Alpha serves money managers, sell-side analysts, investment bankers, financial advisors, business leaders, entrepreneurs, and retail investors worldwide.
",ISRAEL,http://seekingalpha.com/,"trading,fintech,analytics,market-research,investments,trading-and-investing,portfolio-management,mobile-applications,news,crowdsourcing,web-platform,private-investors,",Stock Market News and Financial Analysis,,,,,
https://finder.startupnationcentral.org/company_page/vaxil-biotherapeutics,Vaxil BioTherapeutics,"Vaxil BioTherapeutics is a clinical-stage company developing immunotherapeutic products, including long peptide vaccines and antibodies to treat cancer and infectious diseases. Vaxil’s products are derived from its fully owned proprietary technology, VaxHit, which uses the signal peptide domains in selected targets as core antigens.
The company’s lead product, ImMucin, has received EMA and FDA orphan drug designation for the treatment of multiple myeloma (MM) cancer. ImMucin has successfully completed a phase 1/2 clinical trial in 15 MM patients demonstrating a high safety profile and preliminary evidence for clinical efficacy. Vaxil is currently performing an additional phase 1/2 study with ImMucin in metastatic breast cancer patients being treated with first-line hormonal therapy.
Vaxil has also isolated SPmAb-2.1 and SPmAb-6, which are anti-MUC1 SP antibodies with therapeutic and diagnostic properties that are potentially superior to other MUC1 antibodies. Vaxil further validated its VaxHit technology for anti-infective indications and isolated MTBuVax, a vaccine against mycobacterium tuberculosis that is currently in preclinical animal studies.
Vaxil BioTherapeutics is a fully owned subsidiary of Vaxil Bio.
Since February 2020, the company has shifted much of its resources to identifying and developing a potential vaccine for COVID-19. The Vaccine Candidate is based on unique and patent-protected signal peptide technology and was discovered utilizing Vaxil’s proprietary VaxHit bioinformatics platform.
The company has later on applied for two US patents in connection with COVID19 and started conducting pre-clinical experiments in its laboratory in Israel. The results of work to date indicate that its Vaccine Candidate shows proliferation in T-cells.
",ISRAEL,http://vxlbio.com/,"infectious-disease,biotechnology,public-health,vaccines,oncology,pharmaceuticals,coronavirus,biopharmaceutical,therapeutics,immunology,cancer,",Developing Cancer and Tuberculosis Vaccines,,,,,
https://finder.startupnationcentral.org/company_page/levitection,Levitection,"Levitection is a scientific research and development company operating in the field of advanced electromagnetic imaging. The company is focused specifically on the development of revolutionary near field threat detection (NFTD) systems for concealed weapon detection in public safety applications.
",ISRAEL,http://www.levitection.com,"public-safety,border-security,explosives-detection,homeland-security,signal-processing,combat,security,sensors,safety,airports,scanning,defense,municipalities,",Sensors in Open Spaces for Terror Prevention and Public Safety,,,,,
https://finder.startupnationcentral.org/company_page/wecheck,Wecheck,"WeCheck provides landlords with in-depth personal and financial information about their tenants prior to any transaction. The company also guarantees payment in the event that a tenant cannot pay. WeCheck gets an entire year’s rent in advance, giving users the financial freedom they need.
WeCheck is jointly owned by Yad2 and Isracard.
",ISRAEL,https://www.wecheck.co.il/,"fintech,rent,risk-management,proptech,lending-and-financing,real-estate,web-platform,risk-assesments,underwriting,",Tenant Background Check and Rent Payment Guarantee,,,,,
https://finder.startupnationcentral.org/company_page/matchpool,Matchpool,"Matchpool is a decentralized matchmaking protocol that uses group dynamics to help participants match with each other. It can also be used as a generic platform for any kind of paid membership community and can clearly define two sides of an interaction or market.
Matchpool uses cryptocurrency payments as a means for incentivizing the communities to provide value to the rest of the network. The company's matchmaking platform is powered by a cryptographic token economy. Tokens (Guppies) can be purchased or sold with real money. Matchpool's trusted algorithm rewards users automatically across the platform.
",ISRAEL,http://matchpool.com,"payments,cryptocurrency,matching,blockchain,rewards,trading,social-platform,social-networks,consumers,",Matchmaking Platform,,,,,
https://finder.startupnationcentral.org/company_page/xm,XM Cyber,"XM Cyber provides an automated, advanced persistent threat simulation platform that continuously exposes all attack vectors from the breach point to any organizational critical asset. This continuous loop of automated red teaming is completed by ongoing and prioritized actionable remediation of organizations' security gaps. HaXM by XM Cyber effectively operates as an automated purple team that combines red and blue team processes.
XM Cyber was named a cool vendor in ""Cool Vendors in Security Operations and Threat Intelligence, 2020"" by the Gartner Research Group.
",ISRAEL,http://xmcyber.com/,"apt,cyber-security,vulnerability-assessment,threat-intelligence,network-security,penetration-tests,breach-simulation,simulation,enterprise-security,security-operations,automation,enterprises,",Advanced Persistent Threat Simulation,,,,,
https://finder.startupnationcentral.org/company_page/elyotech,Travelyo,"Travelyo is a white-label travel product that allows travelers to customize and book all elements of their vacation in one place, using the experience and knowledge of local destination experts. The platform works with any brand or company, including media groups, retail stores, airline companies, and hotel chains.
Travelyo was developed by Elyotech.
",ISRAEL,http://www.travelyo.com,"tourism,saas,marketplace,booking,web-platform,wisdom-of-crowds,mobile-applications,personalization,flights,recommendations,trip-planning,traveltech,smb,online-retailers,hotels,",Travel Booking Platform,,,,,
